"uid" "id" "symbol" "ensembleid"
"492" 492 5250 "SLC25A3" "9606.ENSP00000228318"
"493" 493 55703 "POLR3B" "9606.ENSP00000228347"
"494" 494 969 "CD69" "9606.ENSP00000228434"
"495" 495 11108 "PRDM4" "9606.ENSP00000228437"
"496" 496 6404 "SELPLG" "9606.ENSP00000228463"
"497" 497 41 "ASIC1" "9606.ENSP00000228468"
"498" 498 4598 "MVK" "9606.ENSP00000228510"
"499" 499 51561 "IL23A" "9606.ENSP00000228534"
"500" 500 1594 "CYP27B1" "9606.ENSP00000228606"
"501" 501 4618 "MYF6" "9606.ENSP00000228641"
"502" 502 4617 "MYF5" "9606.ENSP00000228644"
"503" 503 2735 "GLI1" "9606.ENSP00000228682"
"504" 504 10094 "ARPC3" "9606.ENSP00000228825"
"505" 505 2251 "FGF6" "9606.ENSP00000228837"
"506" 506 4633 "MYL2" "9606.ENSP00000228841"
"507" 507 80824 "DUSP16" "9606.ENSP00000228862"
"508" 508 1027 "CDKN1B" "9606.ENSP00000228872"
"509" 509 4055 "LTBR" "9606.ENSP00000228918"
"510" 510 4940 "OAS3" "9606.ENSP00000228928"
"511" 511 4256 "MGP" "9606.ENSP00000228938"
"512" 512 397 "ARHGDIB" "9606.ENSP00000228945"
"513" 513 79785 "RERGL" "9606.ENSP00000229002"
"514" 514 11211 "FZD10" "9606.ENSP00000229030"
"515" 515 55801 "IL26" "9606.ENSP00000229134"
"516" 516 3458 "IFNG" "9606.ENSP00000229135"
"517" 517 57122 "NUP107" "9606.ENSP00000229179"
"518" 518 2597 "GAPDH" "9606.ENSP00000229239"
"519" 519 2784 "GNB3" "9606.ENSP00000229264"
"520" 520 79923 "NANOG" "9606.ENSP00000229307"
"521" 521 3945 "LDHB" "9606.ENSP00000229319"
"522" 522 5564 "PRKAB1" "9606.ENSP00000229328"
"523" 523 29915 "HCFC2" "9606.ENSP00000229330"
"524" 524 50856 "CLEC4A" "9606.ENSP00000229332"
"525" 525 57379 "AICDA" "9606.ENSP00000229335"
"526" 526 8683 "SRSF9" "9606.ENSP00000229390"
"527" 527 3820 "KLRB1" "9606.ENSP00000229402"
"528" 528 2729 "GCLC" "9606.ENSP00000229416"
"529" 529 25842 "ASF1A" "9606.ENSP00000229595"
"530" 530 80329 "ULBP1" "9606.ENSP00000229708"
"531" 531 26271 "FBXO5" "9606.ENSP00000229758"
"532" 532 2178 "FANCE" "9606.ENSP00000229769"
"533" 533 1432 "MAPK14" "9606.ENSP00000229794"
"534" 534 11329 "STK38" "9606.ENSP00000229812"
"535" 535 401258 "RAB44" "9606.ENSP00000229824"
"536" 536 4172 "MCM3" "9606.ENSP00000229854"
"537" 537 26235 "FBXL4" "9606.ENSP00000229971"
"538" 538 2822 "GPLD1" "9606.ENSP00000230036"
"539" 539 6206 "RPS12" "9606.ENSP00000230050"
"540" 540 9841 "ZBTB24" "9606.ENSP00000230122"
"541" 541 7942 "TFEB" "9606.ENSP00000230323"
"542" 542 705 "BYSL" "9606.ENSP00000230340"
"543" 543 6908 "TBP" "9606.ENSP00000230354"
"544" 544 2979 "GUCA1B" "9606.ENSP00000230361"
"545" 545 5754 "PTK7" "9606.ENSP00000230419"
"546" 546 55770 "EXOC2" "9606.ENSP00000230449"
"547" 547 9450 "LY86" "9606.ENSP00000230568"
"548" 548 10279 "PRSS16" "9606.ENSP00000230582"
"549" 549 4224 "MEP1A" "9606.ENSP00000230588"
"550" 550 3670 "ISL1" "9606.ENSP00000230658"
"551" 551 6534 "SLC6A7" "9606.ENSP00000230671"
"552" 552 23438 "HARS2" "9606.ENSP00000230771"
"553" 553 83594 "NUDT12" "9606.ENSP00000230792"
"554" 554 2690 "GHR" "9606.ENSP00000230882"
"555" 555 1611 "DAP" "9606.ENSP00000230895"
"556" 556 1839 "HBEGF" "9606.ENSP00000230990"
"557" 557 4015 "LOX" "9606.ENSP00000231004"
"558" 558 1007 "CDH9" "9606.ENSP00000231021"
"559" 559 6678 "SPARC" "9606.ENSP00000231061"
"560" 560 9421 "HAND1" "9606.ENSP00000231121"
"561" 561 56132 "PCDHB3" "9606.ENSP00000231130"
"562" 562 26167 "PCDHB5" "9606.ENSP00000231134"
"563" 563 56130 "PCDHB6" "9606.ENSP00000231136"
"564" 564 56129 "PCDHB7" "9606.ENSP00000231137"
"565" 565 56121 "PCDHB15" "9606.ENSP00000231173"
"566" 566 3593 "IL12B" "9606.ENSP00000231228"
"567" 567 50805 "IRX4" "9606.ENSP00000231357"
"568" 568 4012 "LNPEP" "9606.ENSP00000231368"
"569" 569 3565 "IL4" "9606.ENSP00000231449"
"570" 570 3567 "IL5" "9606.ENSP00000231454"
"571" 571 7903 "ST8SIA4" "9606.ENSP00000231461"
"572" 572 51294 "PCDH12" "9606.ENSP00000231484"
"573" 573 6500 "SKP1" "9606.ENSP00000231487"
"574" 574 9631 "NUP155" "9606.ENSP00000231498"
"575" 575 2908 "NR3C1" "9606.ENSP00000231509"
"576" 576 5917 "RARS" "9606.ENSP00000231572"
"577" 577 1044 "CDX1" "9606.ENSP00000231656"
"578" 578 662 "BNIP1" "9606.ENSP00000231668"
"579" 579 56920 "SEMA3G" "9606.ENSP00000231721"
"580" 580 51364 "ZMYND10" "9606.ENSP00000231749"
"581" 581 4292 "MLH1" "9606.ENSP00000231790"
"582" 582 1962 "EHHADH" "9606.ENSP00000231887"
"583" 583 51185 "CRBN" "9606.ENSP00000231948"
"584" 584 604 "BCL6" "9606.ENSP00000232014"
"585" 585 5948 "RBP2" "9606.ENSP00000232217"
"586" 586 5947 "RBP1" "9606.ENSP00000232219"
"587" 587 5210 "PFKFB4" "9606.ENSP00000232375"
"588" 588 3280 "HES1" "9606.ENSP00000232424"
"589" 589 1894 "ECT2" "9606.ENSP00000232458"
"590" 590 2779 "GNAT1" "9606.ENSP00000232461"
"591" 591 59345 "GNB4" "9606.ENSP00000232564"
"592" 592 80325 "ABTB1" "9606.ENSP00000232744"
"593" 593 92999 "ZBTB47" "9606.ENSP00000232974"
"594" 594 7134 "TNNC1" "9606.ENSP00000232975"
"595" 595 4820 "NKTR" "9606.ENSP00000232978"
"596" 596 6787 "NEK4" "9606.ENSP00000233027"
"597" 597 57590 "WDFY1" "9606.ENSP00000233055"
"598" 598 5610 "EIF2AK2" "9606.ENSP00000233057"
"599" 599 1653 "DDX1" "9606.ENSP00000233084"
"600" 600 9168 "TMSB10" "9606.ENSP00000233143"
"601" 601 4436 "MSH2" "9606.ENSP00000233146"
"602" 602 8440 "NCK2" "9606.ENSP00000233154"
"603" 603 7035 "TFPI" "9606.ENSP00000233156"
"604" 604 6556 "SLC11A1" "9606.ENSP00000233202"
"605" 605 338 "APOB" "9606.ENSP00000233242"
"606" 606 7781 "SLC30A3" "9606.ENSP00000233535"
"607" 607 4358 "MPV17" "9606.ENSP00000233545"
"608" 608 10297 "APC2" "9606.ENSP00000233607"
"609" 609 23559 "WBP1" "9606.ENSP00000233615"
"610" 610 84759 "PCGF1" "9606.ENSP00000233630"
"611" 611 3196 "TLX2" "9606.ENSP00000233638"
"612" 612 1796 "DOK1" "9606.ENSP00000233668"
"613" 613 3485 "IGFBP2" "9606.ENSP00000233809"
"614" 614 3488 "IGFBP5" "9606.ENSP00000233813"
"615" 615 3336 "HSPE1" "9606.ENSP00000233893"
"616" 616 53632 "PRKAG3" "9606.ENSP00000233944"
"617" 617 -1 "-1" "9606.ENSP00000233946"
"618" 618 7475 "WNT6" "9606.ENSP00000233948"
"619" 619 8809 "IL18R1" "9606.ENSP00000233957"
"620" 620 5510 "PPP1R7" "9606.ENSP00000234038"
"621" 621 23178 "PASK" "9606.ENSP00000234040"
"622" 622 5624 "PROC" "9606.ENSP00000234071"
"623" 623 3398 "ID2" "9606.ENSP00000234091"
"624" 624 4953 "ODC1" "9606.ENSP00000234111"
"625" 625 9687 "GREB1" "9606.ENSP00000234142"
"626" 626 23683 "PRKD3" "9606.ENSP00000234179"
"627" 627 1746 "DLX2" "9606.ENSP00000234198"
"628" 628 6509 "SLC1A4" "9606.ENSP00000234256"
"629" 629 4999 "ORC2" "9606.ENSP00000234296"
"630" 630 5534 "PPP3R1" "9606.ENSP00000234310"
"631" 631 5657 "PRTN3" "9606.ENSP00000234347"
"632" 632 84634 "KISS1R" "9606.ENSP00000234371"
"633" 633 116444 "GRIN3B" "9606.ENSP00000234389"
"634" 634 25806 "VAX2" "9606.ENSP00000234392"
"635" 635 2956 "MSH6" "9606.ENSP00000234420"
"636" 636 2023 "ENO1" "9606.ENSP00000234590"
"637" 637 8317 "CDC7" "9606.ENSP00000234626"
"638" 638 6301 "SARS" "9606.ENSP00000234677"
"639" 639 1179 "CLCA1" "9606.ENSP00000234701"
"640" 640 4985 "OPRD1" "9606.ENSP00000234961"
"641" 641 58512 "DLGAP3" "9606.ENSP00000235180"
"642" 642 10459 "MAD2L2" "9606.ENSP00000235310"
"643" 643 9927 "MFN2" "9606.ENSP00000235329"
"644" 644 7799 "PRDM2" "9606.ENSP00000235372"
"645" 645 5997 "RGS2" "9606.ENSP00000235382"
"646" 646 127700 "OSCP1" "9606.ENSP00000235532"
"647" 647 8574 "AKR7A2" "9606.ENSP00000235835"
"648" 648 6402 "SELL" "9606.ENSP00000236147"
"649" 649 8674 "VAMP4" "9606.ENSP00000236192"
"650" 650 1509 "CTSD" "9606.ENSP00000236671"
"651" 651 4317 "MMP8" "9606.ENSP00000236826"
"652" 652 335 "APOA1" "9606.ENSP00000236850"
"653" 653 6543 "SLC8A2" "9606.ENSP00000236877"
"654" 654 471 "ATIC" "9606.ENSP00000236959"
"655" 655 7276 "TTR" "9606.ENSP00000237014"
"656" 656 9519 "TBPL1" "9606.ENSP00000237264"
"657" 657 7128 "TNFAIP3" "9606.ENSP00000237289"
"658" 658 103910 "MYL12B" "9606.ENSP00000237500"
"659" 659 2691 "GHRH" "9606.ENSP00000237527"
"660" 660 5311 "PKD2" "9606.ENSP00000237596"
"661" 661 9429 "ABCG2" "9606.ENSP00000237612"
"662" 662 10983 "CCNI" "9606.ENSP00000237654"
"663" 663 5918 "RARRES1" "9606.ENSP00000237696"
"664" 664 8074 "FGF23" "9606.ENSP00000237837"
"665" 665 22936 "ELL2" "9606.ENSP00000237853"
"666" 666 2745 "GLRX" "9606.ENSP00000237858"
"667" 667 7763 "ZFAND5" "9606.ENSP00000237937"
"668" 668 9615 "GDA" "9606.ENSP00000238018"
"669" 669 10971 "YWHAQ" "9606.ENSP00000238081"
"670" 670 51692 "CPSF3" "9606.ENSP00000238112"
"671" 671 9525 "VPS4B" "9606.ENSP00000238497"
"672" 672 5273 "SERPINB10" "9606.ENSP00000238508"
"673" 673 145258 "GSC" "9606.ENSP00000238558"
"674" 674 10965 "ACOT2" "9606.ENSP00000238651"
"675" 675 7043 "TGFB3" "9606.ENSP00000238682"
"676" 676 9540 "TP53I3" "9606.ENSP00000238721"
"677" 677 23433 "RHOQ" "9606.ENSP00000238738"
"678" 678 5507 "PPP1R3C" "9606.ENSP00000238994"
"679" 679 3070 "HELLS" "9606.ENSP00000239027"
"680" 680 3218 "HOXB8" "9606.ENSP00000239144"
"681" 681 3215 "HOXB5" "9606.ENSP00000239151"
"682" 682 3217 "HOXB7" "9606.ENSP00000239165"
"683" 683 1843 "DUSP1" "9606.ENSP00000239223"
"684" 684 79646 "PANK3" "9606.ENSP00000239231"
"685" 685 4488 "MSX2" "9606.ENSP00000239243"
"686" 686 3444 "IFNA7" "9606.ENSP00000239347"
"687" 687 64411 "ARAP3" "9606.ENSP00000239440"
"688" 688 56128 "PCDHB8" "9606.ENSP00000239444"
"689" 689 56126 "PCDHB10" "9606.ENSP00000239446"
"690" 690 56122 "PCDHB14" "9606.ENSP00000239449"
"691" 691 56124 "PCDHB12" "9606.ENSP00000239450"
"692" 692 5396 "PRRX1" "9606.ENSP00000239461"
"693" 693 63923 "TNN" "9606.ENSP00000239462"
"694" 694 -1 "-1" "9606.ENSP00000239761"
"695" 695 8600 "TNFSF11" "9606.ENSP00000239849"
"696" 696 1997 "ELF1" "9606.ENSP00000239882"
"697" 697 1958 "EGR1" "9606.ENSP00000239938"
"698" 698 5217 "PFN2" "9606.ENSP00000239940"
"699" 699 27230 "SERP1" "9606.ENSP00000239944"
"700" 700 4801 "NFYB" "9606.ENSP00000240055"
"701" 701 7976 "FZD3" "9606.ENSP00000240093"
"702" 702 1846 "DUSP4" "9606.ENSP00000240100"
"703" 703 10174 "SORBS3" "9606.ENSP00000240123"
"704" 704 5533 "PPP3CC" "9606.ENSP00000240139"
"705" 705 23435 "TARDBP" "9606.ENSP00000240185"
"706" 706 1748 "DLX4" "9606.ENSP00000240306"
"707" 707 8161 "COIL" "9606.ENSP00000240316"
"708" 708 6909 "TBX2" "9606.ENSP00000240328"
"709" 709 9496 "TBX4" "9606.ENSP00000240335"
"710" 710 23397 "NCAPH" "9606.ENSP00000240423"
"711" 711 84057 "MND1" "9606.ENSP00000240488"
"712" 712 7700 "ZNF141" "9606.ENSP00000240499"
"713" 713 57616 "TSHZ3" "9606.ENSP00000240587"
"714" 714 22914 "KLRK1" "9606.ENSP00000240618"
"715" 715 3375 "IAPP" "9606.ENSP00000240652"
"716" 716 3764 "KCNJ8" "9606.ENSP00000240662"
"717" 717 10520 "ZNF211" "9606.ENSP00000240731"
"718" 718 8997 "KALRN" "9606.ENSP00000240874"
"719" 719 9479 "MAPK8IP1" "9606.ENSP00000241014"
"720" 720 847 "CAT" "9606.ENSP00000241052"
"721" 721 2693 "GHSR" "9606.ENSP00000241256"
"722" 722 8743 "TNFSF10" "9606.ENSP00000241261"
"723" 723 2946 "GSTM2" "9606.ENSP00000241337"
"724" 724 92 "ACVR2A" "9606.ENSP00000241416"
"725" 725 2322 "FLT3" "9606.ENSP00000241453"
"726" 726 387496 "RASL11A" "9606.ENSP00000241463"
"727" 727 4656 "MYOG" "9606.ENSP00000241651"
"728" 728 196 "AHR" "9606.ENSP00000242057"
"729" 729 654231 "OCM" "9606.ENSP00000242104"
"730" 730 4852 "NPY" "9606.ENSP00000242152"
"731" 731 3204 "HOXA7" "9606.ENSP00000242159"
"732" 732 3624 "INHBA" "9606.ENSP00000242208"
"733" 733 11328 "FKBP9" "9606.ENSP00000242209"
"734" 734 10268 "RAMP3" "9606.ENSP00000242249"
"735" 735 7291 "TWIST1" "9606.ENSP00000242261"
"736" 736 1211 "CLTA" "9606.ENSP00000242285"
"737" 737 1271 "CNTFR" "9606.ENSP00000242338"
"738" 738 50674 "NEUROG3" "9606.ENSP00000242462"
"739" 739 1959 "EGR2" "9606.ENSP00000242480"
"740" 740 8655 "DYNLL1" "9606.ENSP00000242577"
"741" 741 79365 "BHLHE41" "9606.ENSP00000242728"
"742" 742 8082 "SSPN" "9606.ENSP00000242729"
"743" 743 10212 "DDX39A" "9606.ENSP00000242776"
"744" 744 79973 "ZNF442" "9606.ENSP00000242804"
"745" 745 540 "ATP7B" "9606.ENSP00000242839"
"746" 746 58158 "NEUROD4" "9606.ENSP00000242994"
"747" 747 5153 "PDE1B" "9606.ENSP00000243052"
"748" 748 3229 "HOXC13" "9606.ENSP00000243056"
"749" 749 4035 "LRP1" "9606.ENSP00000243077"
"750" 750 3228 "HOXC12" "9606.ENSP00000243103"
"751" 751 3223 "HOXC6" "9606.ENSP00000243108"
"752" 752 2166 "FAAH" "9606.ENSP00000243167"
"753" 753 1300 "COL10A1" "9606.ENSP00000243222"
"754" 754 9111 "NMI" "9606.ENSP00000243346"
"755" 755 7130 "TNFAIP6" "9606.ENSP00000243347"
"756" 756 130399 "ACVR1C" "9606.ENSP00000243349"
"757" 757 55509 "BATF3" "9606.ENSP00000243440"
"758" 758 3759 "KCNJ2" "9606.ENSP00000243457"
"759" 759 81579 "PLA2G12A" "9606.ENSP00000243501"
"760" 760 6626 "SNRPA" "9606.ENSP00000243563"
"761" 761 725 "C4BPB" "9606.ENSP00000243611"
"762" 762 55786 "ZNF415" "9606.ENSP00000243643"
"763" 763 59348 "ZNF350" "9606.ENSP00000243644"
"764" 764 10888 "GPR83" "9606.ENSP00000243673"
"765" 765 3623 "INHA" "9606.ENSP00000243786"
"766" 766 140690 "CTCFL" "9606.ENSP00000243914"
"767" 767 5266 "PI3" "9606.ENSP00000243924"
"768" 768 5335 "PLCG1" "9606.ENSP00000244007"
"769" 769 6431 "SRSF6" "9606.ENSP00000244020"
"770" 770 5740 "PTGIS" "9606.ENSP00000244043"
"771" 771 6615 "SNAI1" "9606.ENSP00000244050"
"772" 772 27304 "MOCS3" "9606.ENSP00000244051"
"773" 773 3581 "IL9R" "9606.ENSP00000244174"
"774" 774 27189 "IL17C" "9606.ENSP00000244241"
"775" 775 3991 "LIPE" "9606.ENSP00000244289"
"776" 776 1088 "CEACAM8" "9606.ENSP00000244336"
"777" 777 696 "BTN1A1" "9606.ENSP00000244513"
"778" 778 6631 "SNRPC" "9606.ENSP00000244520"
"779" 779 3007 "HIST1H1D" "9606.ENSP00000244534"
"780" 780 8361 "HIST1H4F" "9606.ENSP00000244537"
"781" 781 3024 "HIST1H1A" "9606.ENSP00000244573"
"782" 782 346157 "ZNF391" "9606.ENSP00000244576"
"783" 783 26212 "OR2B6" "9606.ENSP00000244623"
"784" 784 -1 "-1" "9606.ENSP00000244661"
"785" 785 54210 "TREM1" "9606.ENSP00000244709"
"786" 786 81578 "COL21A1" "9606.ENSP00000244728"
"787" 787 1026 "CDKN1A" "9606.ENSP00000244741"
"788" 788 6659 "SOX4" "9606.ENSP00000244745"
"789" 789 6310 "ATXN1" "9606.ENSP00000244769"
"790" 790 2069 "EREG" "9606.ENSP00000244869"
"791" 791 4502 "MT2A" "9606.ENSP00000245185"
"792" 792 56848 "SPHK2" "9606.ENSP00000245222"
"793" 793 5911 "RAP2A" "9606.ENSP00000245304"
"794" 794 6555 "SLC10A2" "9606.ENSP00000245312"
"795" 795 1948 "EFNB2" "9606.ENSP00000245323"
"796" 796 6584 "SLC22A5" "9606.ENSP00000245407"
"797" 797 3659 "IRF1" "9606.ENSP00000245414"
"798" 798 652 "BMP4" "9606.ENSP00000245451"
"799" 799 5732 "PTGER2" "9606.ENSP00000245457"
"800" 800 6662 "SOX9" "9606.ENSP00000245479"
"801" 801 4620 "MYH2" "9606.ENSP00000245503"
"802" 802 51081 "MRPS7" "9606.ENSP00000245539"
"803" 803 -1 "-1" "9606.ENSP00000245541"
"804" 804 79902 "NUP85" "9606.ENSP00000245544"
"805" 805 140685 "ZBTB46" "9606.ENSP00000245663"
"806" 806 51141 "INSIG2" "9606.ENSP00000245787"
"807" 807 8192 "CLPP" "9606.ENSP00000245816"
"808" 808 8744 "TNFSF9" "9606.ENSP00000245817"
"809" 809 970 "CD70" "9606.ENSP00000245903"
"810" 810 718 "C3" "9606.ENSP00000245907"
"811" 811 10045 "SH2D3A" "9606.ENSP00000245908"
"812" 812 2354 "FOSB" "9606.ENSP00000245919"
"813" 813 7408 "VASP" "9606.ENSP00000245932"
"814" 814 8189 "SYMPK" "9606.ENSP00000245934"
"815" 815 994 "CDC25B" "9606.ENSP00000245960"
"816" 816 2797 "GNRH2" "9606.ENSP00000245983"
"817" 817 8195 "MKKS" "9606.ENSP00000246062"
"818" 818 11034 "DSTN" "9606.ENSP00000246069"
"819" 819 6629 "SNRPB2" "9606.ENSP00000246071"
"820" 820 6939 "TCF15" "9606.ENSP00000246080"
"821" 821 85508 "SCRT2" "9606.ENSP00000246104"
"822" 822 79816 "TLE6" "9606.ENSP00000246112"
"823" 823 8698 "S1PR4" "9606.ENSP00000246115"
"824" 824 10893 "MMP24" "9606.ENSP00000246186"
"825" 825 22913 "RALY" "9606.ENSP00000246194"
"826" 826 5326 "PLAGL2" "9606.ENSP00000246229"
"827" 827 79414 "LRFN3" "9606.ENSP00000246529"
"828" 828 826 "CAPNS1" "9606.ENSP00000246533"
"829" 829 10054 "UBA2" "9606.ENSP00000246548"
"830" 830 10870 "HCST" "9606.ENSP00000246551"
"831" 831 2864 "FFAR1" "9606.ENSP00000246553"
"832" 832 1236 "CCR7" "9606.ENSP00000246657"
"833" 833 9572 "NR1D1" "9606.ENSP00000246672"
"834" 834 402 "ARL2" "9606.ENSP00000246747"
"835" 835 6237 "RRAS" "9606.ENSP00000246792"
"836" 836 23769 "FLRT1" "9606.ENSP00000246841"
"837" 837 6779 "STATH" "9606.ENSP00000246895"
"838" 838 6945 "MLX" "9606.ENSP00000246912"
"839" 839 65266 "WNK4" "9606.ENSP00000246914"
"840" 840 10131 "TRAP1" "9606.ENSP00000246957"
"841" 841 2657 "GDF1" "9606.ENSP00000247005"
"842" 842 7355 "SLC35A2" "9606.ENSP00000247138"
"843" 843 5199 "CFP" "9606.ENSP00000247153"
"844" 844 2002 "ELK1" "9606.ENSP00000247161"
"845" 845 -1 "-1" "9606.ENSP00000247170"
"846" 846 6495 "SIX1" "9606.ENSP00000247182"
"847" 847 9787 "DLGAP5" "9606.ENSP00000247191"
"848" 848 3306 "HSPA2" "9606.ENSP00000247207"
"849" 849 387332 "TBPL2" "9606.ENSP00000247219"
"852" 852 821 "CANX" "9606.ENSP00000247461"
"853" 853 29108 "PYCARD" "9606.ENSP00000247470"
"854" 854 59269 "HIVEP3" "9606.ENSP00000247584"
"855" 855 1350 "COX7C" "9606.ENSP00000247655"
"856" 856 7186 "TRAF2" "9606.ENSP00000247668"
"857" 857 92797 "HELB" "9606.ENSP00000247815"
"858" 858 8089 "YEATS4" "9606.ENSP00000247843"
"859" 859 50831 "TAS2R3" "9606.ENSP00000247879"
"860" 860 50832 "TAS2R4" "9606.ENSP00000247881"
"861" 861 54429 "TAS2R5" "9606.ENSP00000247883"
"862" 862 27153 "ZNF777" "9606.ENSP00000247930"
"863" 863 57693 "ZNF317" "9606.ENSP00000247956"
"864" 864 5300 "PIN1" "9606.ENSP00000247970"
"865" 865 57576 "KIF17" "9606.ENSP00000247986"
"866" 866 391013 "PLA2G2C" "9606.ENSP00000247992"
"867" 867 57834 "CYP4F11" "9606.ENSP00000248041"
"868" 868 390892 "OR7A10" "9606.ENSP00000248058"
"869" 869 10365 "KLF2" "9606.ENSP00000248071"
"870" 870 26658 "OR7C2" "9606.ENSP00000248072"
"871" 871 26664 "OR7C1" "9606.ENSP00000248073"
"872" 872 9002 "F2RL3" "9606.ENSP00000248076"
"873" 873 57799 "RAB40C" "9606.ENSP00000248139"
"874" 874 51764 "GNG13" "9606.ENSP00000248150"
"875" 875 7556 "ZNF10" "9606.ENSP00000248211"
"876" 876 148022 "TICAM1" "9606.ENSP00000248244"
"877" 877 27335 "EIF3K" "9606.ENSP00000248342"
"878" 878 8388 "OR1E2" "9606.ENSP00000248384"
"879" 879 7277 "TUBA4A" "9606.ENSP00000248437"
"880" 880 3315 "HSPB1" "9606.ENSP00000248553"
"881" 881 2791 "GNG11" "9606.ENSP00000248564"
"882" 882 2792 "GNGT1" "9606.ENSP00000248572"
"883" 883 5782 "PTPN12" "9606.ENSP00000248594"
"884" 884 51657 "STYXL1" "9606.ENSP00000248600"
"885" 885 7978 "MTERF1" "9606.ENSP00000248643"
"886" 886 57622 "LRFN1" "9606.ENSP00000248668"
"887" 887 -1 "-1" "9606.ENSP00000248673"
"888" 888 65997 "RASL11B" "9606.ENSP00000248706"
"889" 889 27128 "CYTH4" "9606.ENSP00000248901"
"890" 890 27352 "SGSM3" "9606.ENSP00000248929"
"891" 891 7533 "YWHAH" "9606.ENSP00000248975"
"892" 892 -1 "-1" "9606.ENSP00000248996"
"893" 893 2847 "MCHR1" "9606.ENSP00000249016"
"894" 894 7263 "TST" "9606.ENSP00000249042"
"895" 895 5880 "RAC2" "9606.ENSP00000249071"
"896" 896 3976 "LIF" "9606.ENSP00000249075"
"897" 897 50833 "TAS2R16" "9606.ENSP00000249284"
"898" 898 7425 "VGF" "9606.ENSP00000249330"
"899" 899 4189 "DNAJB9" "9606.ENSP00000249356"
"900" 900 64101 "LRRC4" "9606.ENSP00000249363"
"901" 901 6608 "SMO" "9606.ENSP00000249373"
"902" 902 22933 "SIRT2" "9606.ENSP00000249396"
"903" 903 3232 "HOXD3" "9606.ENSP00000249440"
"904" 904 3235 "HOXD9" "9606.ENSP00000249499"
"905" 905 3236 "HOXD10" "9606.ENSP00000249501"
"906" 906 3237 "HOXD11" "9606.ENSP00000249504"
"907" 907 -1 "-1" "9606.ENSP00000249598"
"908" 908 58504 "ARHGAP22" "9606.ENSP00000249601"
"909" 909 8554 "PIAS1" "9606.ENSP00000249636"
"910" 910 8773 "SNAP23" "9606.ENSP00000249647"
"911" 911 54567 "DLL4" "9606.ENSP00000249749"
"912" 912 8854 "ALDH1A2" "9606.ENSP00000249750"
"913" 913 3671 "ISLR" "9606.ENSP00000249842"
"914" 914 51421 "AMOTL2" "9606.ENSP00000249883"
"915" 915 1315 "COPB1" "9606.ENSP00000249923"
"916" 916 4654 "MYOD1" "9606.ENSP00000250003"
"917" 917 7166 "TPH1" "9606.ENSP00000250018"
"918" 918 9098 "USP6" "9606.ENSP00000250066"
"919" 919 7775 "ZNF232" "9606.ENSP00000250076"
"920" 920 482 "ATP1B2" "9606.ENSP00000250111"
"921" 921 9513 "FXR2" "9606.ENSP00000250113"
"922" 922 -1 "-1" "9606.ENSP00000250144"
"923" 923 -1 "-1" "9606.ENSP00000250151"
"924" 924 8840 "WISP1" "9606.ENSP00000250160"
"925" 925 23639 "LRRC6" "9606.ENSP00000250173"
"926" 926 1215 "CMA1" "9606.ENSP00000250378"
"927" 927 599 "BCL2L2" "9606.ENSP00000250405"
"928" 928 10038 "PARP2" "9606.ENSP00000250416"
"929" 929 3169 "FOXA1" "9606.ENSP00000250448"
"930" 930 112399 "EGLN3" "9606.ENSP00000250457"
"931" 931 4738 "NEDD8" "9606.ENSP00000250495"
"932" 932 1603 "DAD1" "9606.ENSP00000250498"
"933" 933 5908 "RAP1B" "9606.ENSP00000250559"
"934" 934 15 "AANAT" "9606.ENSP00000250615"
"935" 935 9459 "ARHGEF6" "9606.ENSP00000250617"
"936" 936 6192 "RPS4Y1" "9606.ENSP00000250784"
"937" 937 1618 "DAZL" "9606.ENSP00000250863"
"938" 938 2872 "MKNK2" "9606.ENSP00000250896"
"939" 939 83855 "KLF16" "9606.ENSP00000250916"
"940" 940 83475 "DOHH" "9606.ENSP00000250937"
"941" 941 3630 "INS" "9606.ENSP00000250971"
"942" 942 6299 "SALL1" "9606.ENSP00000251020"
"943" 943 79023 "NUP37" "9606.ENSP00000251074"
"944" 944 1258 "CNGB1" "9606.ENSP00000251102"
"945" 945 80714 "PBX4" "9606.ENSP00000251203"
"946" 946 7638 "ZNF221" "9606.ENSP00000251269"
"947" 947 610 "HCN2" "9606.ENSP00000251287"
"948" 948 2780 "GNAT2" "9606.ENSP00000251337"
"949" 949 27175 "TUBG2" "9606.ENSP00000251412"
"950" 950 7283 "TUBG1" "9606.ENSP00000251413"
"951" 951 6217 "RPS16" "9606.ENSP00000251453"
"952" 952 64151 "NCAPG" "9606.ENSP00000251496"
"953" 953 9910 "RABGAP1L" "9606.ENSP00000251507"
"954" 954 239 "ALOX12" "9606.ENSP00000251535"
"955" 955 5157 "PDGFRL" "9606.ENSP00000251630"
"956" 956 79132 "DHX58" "9606.ENSP00000251642"
"957" 957 3859 "KRT12" "9606.ENSP00000251643"
"958" 958 -1 "-1" "9606.ENSP00000251757"
"959" 959 79977 "GRHL2" "9606.ENSP00000251808"
"960" 960 6674 "SPAG1" "9606.ENSP00000251809"
"961" 961 50484 "RRM2B" "9606.ENSP00000251810"
"962" 962 5894 "RAF1" "9606.ENSP00000251849"
"963" 963 9440 "MED17" "9606.ENSP00000251871"
"964" 964 7251 "TSG101" "9606.ENSP00000251968"
"965" 965 8468 "FKBP6" "9606.ENSP00000252037"
